label,text
0,Seeker post: long unrequited love experience last?. wondering feeling gonna go away<>  Response post: never love like someone like back. feeling lasted stopped communication 3 months
0,"Seeker post: order improve life, face responsibilities. Every time try face responsibilities, freak life ends getting worse. someone take ride<>  Response post: hate usually succumb crippling overwhelm often accompanies trying deal seemingly insurmountable [logistically, tangible, financial, medical] things must deal with...... clock ticks....."
0,Seeker post: ever laugh hopeless situation is?. Sometimes feels like thing left.<>  Response post: Sometimes laugh upon realizing situation laughing sad.
0,Seeker post: one feel like never good enough?. constantly feel like i'm letting everyone down.<>  Response post: good/smart/witty enough interact others. think best everyone waste time. seem uncanny knack ruining everything touch.
1,Seeker post: I've never felt alone. What's fucking point anything?<>  Response post: went this. Wound breaking BF 5 years lack attention among things.. pm ever want talk.
1,Seeker post: wasting life trying please people treat like shit. decided cut contact friends this. parents remain.<>  Response post: Good idea. let people treat like shit step you. need people like life. I'm still kinda passive I've trying respect myself.
2,"Seeker post: Please, somebody. Talk me, tell everything going okay, comfort me. feel fucking terrible. feel like unlovable failure. feel alone. chest hurts, limbs feel weak, head heavy. I've crying much. feel hopeless.<>  Response post: Remember eventually cry, woke today experience another day life. Maybe best day, tomorrow brand new one, going ok, whether I'm talking tomorrow hour week, ok. I'm really sorry feeling down."
0,"Seeker post: anyone else ever think sometimes?. want exist want die. Kind want sit home nothing let everyone else live lives. really bother bother you. kind nothing. anyone else feel while?<>  Response post: feel pretty frequently, although lately evolved wanting die. weird feeling though, wanting alive dead."
0,"Seeker post: Anyone else feel lonely?. Every night go bed feel sad alone. one loves one cares. Idk feel cold empty like nothing warm up, even tons blankets.<>  Response post: feel same. lucky days happen think much. days entire time. tiring."
1,"Seeker post: truth hate can't help others. empathy? see hypocritical can't take<>  Response post: least want help people! love hurting people ignoring them, care important thing."
0,"Seeker post: Fuck ugly. FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUCK STUPID GENES, LOOK LIKE DEFORMED BABY<>  Response post: What's worse I'm making look even uglier I've stopped caring, realise *is* actually worse. People judge *even harsher*. I'm trying okay unattractive though. Plenty people seem get fine life, even get partner whatever."
1,Seeker post: I’ve started mixing drugs alcohol hoping kill me.. least helping sleep. far wake disappointed. Fuck this.<>  Response post: it. Tell story! I'd love hear.
1,"Seeker post: Others response shook. can't really explain what's mind, today sent everyone final goodbye them, way behaved makes want die more, determined<>  Response post: Maybe around shitty people. hope still make alive though. least one person cares."
0,"Seeker post: aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa. holy shit I'm fucking mess<>  Response post: almost broke crying literally reason. sudden started feeling anxiety - get walk around, knot chest, felt like panic. super fucking close texting ex, reason know would make feel fucking shittier"
1,Seeker post: crush told cant love would first choice killing inside. acts somewhat like girlfriend never love depressing know youre close never get<>  Response post: like standing behind glass wall dreams ahead you. know feels.
0,Seeker post: feeling little dead v stressed. Functioning hard lately. I'm best though. trying get motivation take old meds longer take back pharmacy bc I'm worried many extra pills I'll bad night end dead feel<>  Response post: Might good idea avoid now. Good job best.
0,"Seeker post: get older life closes in.... finding really care about.<>  Response post: appreciate small things smaller sadder life gets. simple hand arm moment need means world me. god, beautiful world sometimes. beautiful brings tears sometimes. Yeah, I'm depressed, lol. :p"
0,"Seeker post: else hear voices head. hear demons head<>  Response post: long voice, good. Otherwise, whole class drugs unfortunately named antipsychotic. Might wanna see doc.."
0,"Seeker post: feel like going get attacked?. ever go feel like im going attacked, mugged etc. ever felt like this?, maybe ive watching much news TV.<>  Response post: feel way often go without husband mom me. alone. fear combination shit parents told kid obsession crime television. good day go calm."
0,"Seeker post: What's embarrassing thing depression caused ?. feel like laughing stock .....<>  Response post: telling people love really don't. really need closeness someone finally gets closer me, immediately feel like i'm love even though would never million years fit together"
0,"Seeker post: Every time call suicide help line hang up.. feel like can't say loud, feel want end.<>  Response post: afraid critizise you?"
0,Seeker post: manage happy full time job?. There's nothing would ever 8 hours day voluntarily. one make bearable?<>  Response post: Sometimes matter choice. one stays open opportunities... sometimes one comes along.
1,"Seeker post: feel like past. much say. outsider, look moderately successful. Good job, education, even family. empty. There's nothing future end.<>  Response post: Dude! TOO. guy next me, chick there. Sorry, trying break ice.. seriousness past can't change it. future want try hardest make want too, reality, nobody ultimately control future anyway. Focus today. small things."
0,"Seeker post: I'm drunk fuck want die. real secret.to suicide getting drunk? gotta eventually<>  Response post: lot people turn drinking alcohol escape feeling shit, feel better feel like nothing matters, first 2 maybe 3 drinks kind gives us 'who cares' attitude, keep drinking, make us feel vulnerable fragile, making us emotionally worse, Ive done many times. like doing? like spendin time on? movies? tv? games? creative? could anything, yours?"
1,"Seeker post: hurts heart much live family adult. humiliate me. I'm humiliated. want dignity.<>  Response post: Hi, I'd like know read post I'm another real person big world. situation right now, see painful would be. Shame terrible thing. like talk it, here. I'm veteran depression anxiety."
